Walter Wanderley	Papete	Theo De Barros with Bass, Guitar, Vocals / Organ, Guitar, Percussion [Base, Cincerro], Arranged By, Organ, Guitar, Percussion, Chorus, Organ, Guitar, Percussion [Base, Cincerro], Arranged By, Directed By [Direção Artística]"
Walter Wanderley	Elis Regina	Theo De Barros with Bass, Guitar, Vocals / Arranged By, Lyrics By"
Walter Wanderley	Márcia	Theo De Barros with Bass, Guitar, Vocals / Orchestrated By, Conductor"
Walter Wanderley	Geraldo Vandré	Theo De Barros with Bass, Guitar, Vocals / Guitar"
Walter Wanderley	Yvette (5)	Theo De Barros with Bass, Guitar, Vocals / Arranged By"
Walter Wanderley	João Donato & Seu Trio	Sebastião Neto with Bass / Bass"
Walter Wanderley	Quarteto Novo	Theo De Barros with Bass, Guitar, Vocals / Performer"
Walter Wanderley	Astrud Gilberto	José Marino with Bass / Contrabass, Bass"
Marcos Valle	Tono (4)	Alberto Continentino with Electric Bass, Acoustic Bass / Electric Piano, Producer, Keyboards, Vibraphone, Synthesizer, Written By, Clavinet, Glockenspiel, Baritone Guitar"
Marcos Valle	Danilo Caymmi	Alberto Continentino with Electric Bass, Acoustic Bass / Bass Guitar, Acoustic Bass"
Marcos Valle	Chico Buarque	Fernando Souza with Bass / Bass"
Marcos Valle	Diogo Ferreira	Alex Malheiros with Acoustic Bass / Electric Bass"
Marcos Valle	Sérgio Sampaio	Alex Malheiros with Acoustic Bass / Bass"
Marcos Valle	Azymuth	Alex Malheiros with Acoustic Bass / Guitar, Violin, Vocals, Percussion, Bass, Acoustic Guitar, Guitar, Vocals, Percussion, Bass, Written-By, Bass [Rickenbacker, Vox & Eco], Acoustic Guitar, Guitar, Shaker, Vocals, Bass, Acoustic Guitar, Vocals"
Marcos Assumpção	Tunai	André Neiva with Producer, Bass  / Bass [6-string]"
Carlo Filipe	Victor Assis Brasil Quarteto	Paulo Russo with Bass / Contrabass"
Lúdica Música!	Ivan Lins	Nema Antunes with Bass / Electric Bass, Acoustic Bass, Contrabass"
Orquestra À Base De Sopro De Curitiba	Hilton Barcelos	Sergio Albach with Adapted By, Bass Clarinet, Clarinet, Mixed By, Conductor, Creative Director, Arranged By, Adapted By, Arranged By, Conductor, Bass Clarinet / Clarinet"
Orquestra À Base De Sopro De Curitiba	Trio Quintina	Sergio Albach with Adapted By, Bass Clarinet, Clarinet, Mixed By, Conductor, Creative Director, Arranged By, Adapted By, Arranged By, Conductor, Bass Clarinet / Clarinet"
Edu Lobo	Os Catedráticos	Rubens Bassini with Percussion / Percussion"
Edu Lobo	Tamba Trio	Bebeto Castilho with Flute, Bass / Bass, Percussion, Flute [In C And G], Vocals [Solos]"
Edu Lobo	Edson Frederico	Bebeto Castilho with Flute, Bass / Bass"
Edu Lobo	Tamba 4	Dorio Ferreira with Bass / Bass, Guitar, Percussion, Bass"
Edu Lobo	Tamba 4	Bebeto Castilho with Flute, Bass / Flute, Bass, Congas, Flute [Sol]"
Edu Lobo	Miucha	Rubens Bassini with Percussion / Percussion"
Edu Lobo	Sylvia Telles	Bebeto Castilho with Flute, Bass / Bass"
Edu Lobo	Roberto Silva	Rubens Bassini with Percussion / Ganzá"
Edu Lobo	Burnier & Cartier	Bebeto Castilho with Flute, Bass / Bass"
Edu Lobo	Walter Wanderley	José Marino with Contrabass / Bass"
Edu Lobo	João Bosco	Bebeto Castilho with Flute, Bass / Bass, Flute, Percussion"
Edu Lobo	Miguel Angel (3)	Rubens Bassini with Percussion / Pandeiro"
Edu Lobo	Baden Powell	Rubens Bassini with Percussion / Percussion"
Edu Lobo	Milton Nascimento	Dorio Ferreira with Bass / Vocals, Bass"
Edu Lobo	Milton Nascimento	Bebeto Castilho with Flute, Bass / Flute, Vocals"
Edu Lobo	Eumir Deodato	Rubens Bassini with Percussion / Pandeiro, Percussion"
Edu Lobo	Nara Leão	Bebeto Castilho with Flute, Bass / Flute, Vocals, Bass"
Edu Lobo	Astrud Gilberto	Rubens Bassini with Percussion / Percussion"
Edu Lobo	Astrud Gilberto	José Marino with Contrabass / Contrabass, Bass"
Edu Lobo	Flora Purim	Rubens Bassini with Percussion / Congas"
Edu Lobo	Zé Bodega	Rubens Bassini with Percussion / Percussion"
Dom Salvador Trio	Os Catedráticos	Sergio Barroso with Bass / Contrabass"
Dom Salvador Trio	Márcia	Sergio Barroso with Bass / Bass"
Dom Salvador Trio	Caetano Veloso	Sergio Barroso with Bass / Electric Bass, Bass"
Hamleto Stamato Trio	Nosso Trio	Ney Conceicao with Bass / Bass"
Maria Rita	Banda Do Mar	Marcelo Camelo with Written-By / Percussion, Bass, Vocals, Guitar, Acoustic Guitar"
Maurício Gueiros	Vox Populi (4)	Fernando Leporace with Electric Bass / Bass"
Yana Purim	Egotrip (4)	Arthur Maia with Electric Bass / Vocals, Bass, Keyboards"
Yana Purim	Amilson Godoy	Arismar Do Espírito Santo with Electric Bass [Fretless] / Electric Bass"
Yana Purim	Daúde	Arthur Maia with Electric Bass / Bass Guitar"
Yana Purim	Milton Nascimento	Toninho Horta with Acoustic Guitar / Guitar [Violão], Twelve-string Guitar, Electric Guitar, Guitar [12-string, Electric], Directed By, Guitar, Vocals, Drums, Piano, Trumpet, Bass"
Yana Purim	Caetano Veloso	Arthur Maia with Electric Bass / Bass"
Yana Purim	Gal Costa	Arthur Maia with Electric Bass / Bass"
Yana Purim	Ivan Lins	Arthur Maia with Electric Bass / Bass"
Orlando Morais	Túlio Mourão	João Batista with Bass / Bass"
Orlando Morais	Egotrip (4)	Arthur Maia with Bass / Vocals, Bass, Keyboards"
Orlando Morais	Djavan	Arthur Maia with Bass / Bass"
Orlando Morais	Yana Purim	Arthur Maia with Bass / Electric Bass"
Orlando Morais	Daúde	Arthur Maia with Bass / Bass Guitar"
Orlando Morais	Caetano Veloso	Arthur Maia with Bass / Bass"
Orlando Morais	Gal Costa	Arthur Maia with Bass / Bass"
Orlando Morais	Ivan Lins	Arthur Maia with Bass / Bass"
Orlando Morais	Vitor Ramil	Arthur Maia with Bass / Bass"
Benito Di Paula	Os Pilantrocratas	Luiz Carlos Batera with Pandeiro / Bass"
Helio Matheus	Tony Bizarro	Alexandre (5) with Bass / Bass, Guitar Synthesizer [Mutron]"
Helio Matheus	Quinteto Ternura	Alexandre (5) with Bass / Bass"
Helio Matheus	Os Catedráticos	Sergio Barroso with Bass / Contrabass"
Helio Matheus	Orlann Divo	Alexandre (5) with Bass / Double Bass [Contra Baixo]"
Helio Matheus	A Turma Da Pilantragem	Sergio Barroso with Bass / Electric Bass"
Helio Matheus	Márcia	Sergio Barroso with Bass / Bass"
Helio Matheus	Sylvia Telles	Sergio Barroso with Bass / Bass"
Helio Matheus	Lúcio Alves	Sergio Barroso with Bass / Acoustic Bass"
Helio Matheus	Dom Salvador Trio	Sergio Barroso with Bass / Bass"
Helio Matheus	Raul Seixas	Alexandre (5) with Bass / Bass"
Helio Matheus	Hyldon	Alexandre (5) with Bass / Bass"
Helio Matheus	Roberto Menescal E Seu Conjunto	Sergio Barroso with Bass / Double Bass"
Helio Matheus	Antonio Carlos E Jocafi	Alexandre (5) with Bass / Bass"
Helio Matheus	José Roberto Bertrami	Alexandre (5) with Bass / Bass Guitar"
Helio Matheus	Baden Powell	Sergio Barroso with Bass / Bass"
Helio Matheus	Silvio Cesar	Alexandre (5) with Bass / Bass"
Helio Matheus	Dom Mita	Sergio Barroso with Bass / Acoustic Bass"
Helio Matheus	Ithamara Koorax	Sergio Barroso with Bass / Acoustic Bass"
Helio Matheus	Gilberto Gil	Sergio Barroso with Bass / Electric Bass"
Helio Matheus	Eumir Deodato	Sergio Barroso with Bass / Contrabass"
Helio Matheus	Caetano Veloso	Sergio Barroso with Bass / Electric Bass, Bass"
Helio Matheus	João Nogueira	Sergio Barroso with Bass / Bass"
Os Novos Baianos	Pepeu Gomes	Didi Gomes with Bass / Written-By"
Os Novos Baianos	Baby Consuelo	Didi Gomes with Bass / Bass, Vocals, Viola"
Os Novos Baianos	Elza Soares	Didi Gomes with Bass / Bass"
Guilherme Arantes	Arnaldo Baptista	Liminha with Directed By [Direção Artística], Producer / Bass"
Luiz Melodia	Kleiton & Kledir	Jamil Joanes with Bass / Bass"
Luiz Melodia	Octavio Burnier	Jamil Joanes with Bass / Bass"
Luiz Melodia	Marilia Barbosa	Jamil Joanes with Bass / Bass"
Luiz Melodia	Marina Lima	Jamil Joanes with Bass / Bass"
Luiz Melodia	Paulo André Barata	Jamil Joanes with Bass / Bass"
Luiz Melodia	Antonio Adolfo	Jamil Joanes with Bass / Bass, Acoustic Guitar, Bass"
Luiz Melodia	Sivuca	Jamil Joanes with Bass / Electric Bass, Contrabass"
Luiz Melodia	Chico Batera	Jamil Joanes with Bass / Vocals"
Luiz Melodia	Angela Ro Ro	Jamil Joanes with Bass / Bass"
Luiz Melodia	Raul Seixas	Jamil Joanes with Bass / Bass"
Luiz Melodia	Hyldon	Jamil Joanes with Bass / Vocals"
Luiz Melodia	Maria Bethânia	Jamil Joanes with Bass / Bass"
Luiz Melodia	Banda Black Rio	Jamil Joanes with Bass / Electric Bass, Bass"
Luiz Melodia	Lizzy Mercier Descloux	Jamil Joanes with Bass / Bass"
Luiz Melodia	Marcelo (2)	Jamil Joanes with Bass / Electric Bass"
Luiz Melodia	Dom Mita	Jamil Joanes with Bass / Bass"
Luiz Melodia	Ithamara Koorax	Jamil Joanes with Bass / Bass "
Luiz Melodia	Leila Pinheiro	Jamil Joanes with Bass / Bass"
Luiz Melodia	Gal Costa	Jamil Joanes with Bass / Bass"
Luiz Melodia	Vitor Ramil	Jamil Joanes with Bass / Bass"
Francis Hime	Mussum	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Paulo Tito	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Egberto Gismonti	Novelli with Bass / Lyrics By, Written-By"
Francis Hime	Os Catedráticos	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Mário Castro Neves & Samba S.A.	Novelli with Bass / Acoustic Bass"
Francis Hime	Pirí	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Jorginho Do Império	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Emilio Santiago	Wilson Das Neves with Bass, Drums / Drums, Percussion"
Francis Hime	Elis Regina	Wilson Das Neves with Bass, Drums / Drums "
Francis Hime	Jovem Braza	Novelli with Bass / Bass "
Francis Hime	Danilo Caymmi	Novelli with Bass / Piano, Bass"
Francis Hime	Chico Buarque	Wilson Das Neves with Bass, Drums / Featuring, Drums"
Francis Hime	Miucha	Wilson Das Neves with Bass, Drums / Performer, Drums"
Francis Hime	Miucha	Novelli with Bass / Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass"
Francis Hime	Márcia	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Elizeth Cardoso	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Dóris Monteiro	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Armando Marçal	Wilson Das Neves with Bass, Drums / Guest"
Francis Hime	Nelson Angelo	Novelli with Bass / Electric Bass"
Francis Hime	Paulo Diniz	Wilson Das Neves with Bass, Drums / Drums, Percussion"
Francis Hime	João Donato	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	João Donato	Novelli with Bass / Bass"
Francis Hime	Celso Rodrigo	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	João Bosco	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Sérgio Sampaio	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Miguel Angel (3)	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Taiguara	Novelli with Bass / Backing Vocals, Acoustic Bass"
Francis Hime	Silvio Cesar	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Marlene (9)	Novelli with Bass / Bass"
Francis Hime	Milton Nascimento	Novelli with Bass / Percussion, Bass, Organ, Bass, Vocals"
Francis Hime	Gilberto Gil	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Alaide Costa	Novelli with Bass / Bass, Remix, Backing Vocals, Bass, Backing Vocals"
Francis Hime	Eumir Deodato	Wilson Das Neves with Bass, Drums / Drums, Drums "
Francis Hime	Caetano Veloso	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Caetano Veloso	Jorge Helder with Bass / Acoustic Bass, Electric Bass, Vocals, Acoustic Bass"
Francis Hime	Ney Matogrosso	Wilson Das Neves with Bass, Drums / Drums"
Francis Hime	Gal Costa	Novelli with Bass / Bass"
Francis Hime	Orquestra Imperial	Wilson Das Neves with Bass, Drums / Cuica [Cuíca], Maracas"
Francis Hime	João Nogueira	Wilson Das Neves with Bass, Drums / Drums"
Jards Macalé	Chico Buarque	Luis Alves with Acoustic Bass / Acoustic Bass"
Jards Macalé	Burnier & Cartier	Luis Alves with Acoustic Bass / Bass"
Jards Macalé	O Quarteto	Lanny Gordin with Arranged By, Bass, Acoustic Guitar / Guitar"
Jards Macalé	Gilberto Gil	Lanny Gordin with Arranged By, Bass, Acoustic Guitar / Electric Guitar, Bass, Electric Guitar, Guitar, Bass"
Jards Macalé	Caetano Veloso	Arnaldo Brandão with Electric Bass / Bass"
Jards Macalé	Caetano Veloso	Lanny Gordin with Arranged By, Bass, Acoustic Guitar / Guitar, Guitar, Acoustic Guitar [Portuguese Guitar]"
Jards Macalé	Gal Costa	Lanny Gordin with Arranged By, Bass, Acoustic Guitar / Arranged By, Guitar"
Mônica Salmaso	Pau Brasil	Teco Cardoso with Woodwind / Alto Saxophone, Soprano Saxophone, Flute [Do, Sol, Pífano, Bass Flute]"
Raul Seixas	Tony Bizarro	Alexandre (5) with Bass / Bass, Guitar Synthesizer [Mutron]"
Raul Seixas	Quinteto Ternura	Alexandre (5) with Bass / Bass"
Raul Seixas	Octavio Burnier	Jamil Joanes with Bass / Bass"
Raul Seixas	Marina Lima	Jamil Joanes with Bass / Bass"
Raul Seixas	Antonio Adolfo	Jamil Joanes with Bass / Bass, Acoustic Guitar, Bass"
Raul Seixas	Arnaldo Baptista	Liminha with Art Direction / Bass"
Raul Seixas	Sivuca	Jamil Joanes with Bass / Electric Bass, Contrabass"
Raul Seixas	Hyldon	Alexandre (5) with Bass / Bass"
Raul Seixas	Hyldon	Jamil Joanes with Bass / Vocals"
Raul Seixas	Maria Bethânia	Jamil Joanes with Bass / Bass"
Raul Seixas	Banda Black Rio	Jamil Joanes with Bass / Electric Bass, Bass"
Raul Seixas	Antonio Carlos E Jocafi	Alexandre (5) with Bass / Bass"
Raul Seixas	José Roberto Bertrami	Alexandre (5) with Bass / Bass Guitar"
Raul Seixas	Silvio Cesar	Alexandre (5) with Bass / Bass"
Raul Seixas	Dom Mita	Jamil Joanes with Bass / Bass"
Raul Seixas	Ithamara Koorax	Jamil Joanes with Bass / Bass "
Raul Seixas	Leila Pinheiro	Jamil Joanes with Bass / Bass"
Raul Seixas	Gal Costa	Jamil Joanes with Bass / Bass"
Raul Seixas	Vitor Ramil	Jamil Joanes with Bass / Bass"
Zé Rodrix	Milton Nascimento	Tavito with Written-By / Bass Guitar , Lead Vocals, Guitar, Bass, Bells, Voice, Bass Guitar, Lead Vocals"
Dorival Caymmi	Egberto Gismonti	Luiz Alves with Bass / Contrabass, Bass"
Dorival Caymmi	Quarteto Em Cy	Luiz Alves with Bass / Double Bass [Acoustic], Acoustic Bass"
Dorival Caymmi	Tunai	Luiz Alves with Bass / Acoustic Bass"
Dorival Caymmi	Osmar Milito & Ventura Six Band (Summer In Brazil)	Luiz Alves with Bass / Acoustic Bass [Baixo Acústico]"
Dorival Caymmi	Chico Buarque	Luiz Alves with Bass / Bass"
Dorival Caymmi	Miucha	Luiz Alves with Bass / Performer, Acoustic Bass"
Dorival Caymmi	Wagner Tiso	Luiz Alves with Bass / Written-By"
Dorival Caymmi	Nelson Angelo	Luiz Alves with Bass / Acoustic Bass"
Dorival Caymmi	Milton Nascimento	Luiz Alves with Bass / Electric Bass, Bass [Electric]"
Dorival Caymmi	Milton Nascimento	Toninho Horta with Guitar / Guitar [Violão], Twelve-string Guitar, Electric Guitar, Guitar [12-string, Electric], Directed By, Guitar, Vocals, Drums, Piano, Trumpet, Bass"
Dorival Caymmi	Gal Costa	Luiz Alves with Bass / Double Bass, Acoustic Bass"
Dorival Caymmi	Ivan Lins	Luiz Alves with Bass / Electric Bass"
Paulo Diniz	Francis Hime	Wilson Das Neves with Drums, Percussion / Bass, Drums"
Paulo Diniz	Maurício Mattar	Augusto César with Guitar, Bass / Producer"
Carlos Dafé	Marcos Sabino	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Kleiton & Kledir	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Octavio Burnier	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Marilia Barbosa	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Rita Lee & Roberto	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Os Pilantrocratas	Luiz Carlos Batera with Drums, Percussion / Bass"
Carlos Dafé	Marina Lima	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Paulo André Barata	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Antonio Adolfo	Jamil Joanes with Backing Vocals, Bass / Bass, Acoustic Guitar, Bass"
Carlos Dafé	Arnaldo Baptista	Liminha with Directed By / Bass"
Carlos Dafé	Sérgio Mendes	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Sivuca	Jamil Joanes with Backing Vocals, Bass / Electric Bass, Contrabass"
Carlos Dafé	Chico Batera	Jamil Joanes with Backing Vocals, Bass / Vocals"
Carlos Dafé	Angela Ro Ro	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Luiz Melodia	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Raul Seixas	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Hyldon	Jamil Joanes with Backing Vocals, Bass / Vocals"
Carlos Dafé	João Donato	Aurino Ferreira with Tenor Saxophone / Tenor Saxophone, Bass Clarinet"
Carlos Dafé	Maria Bethânia	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Banda Black Rio	Jamil Joanes with Backing Vocals, Bass / Electric Bass, Bass"
Carlos Dafé	Lizzy Mercier Descloux	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Marcelo (2)	Jamil Joanes with Backing Vocals, Bass / Electric Bass"
Carlos Dafé	Tavito	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Dom Mita	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Ithamara Koorax	Jamil Joanes with Backing Vocals, Bass / Bass "
Carlos Dafé	Leila Pinheiro	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Gal Costa	Jamil Joanes with Backing Vocals, Bass / Bass"
Carlos Dafé	Vitor Ramil	Jamil Joanes with Backing Vocals, Bass / Bass"
Hyldon	Tony Bizarro	Alexandre (5) with Bass / Bass, Guitar Synthesizer [Mutron]"
Hyldon	Quinteto Ternura	Alexandre (5) with Bass / Bass"
Hyldon	Samba Soul	Rubão with Bass / Percussion"
Hyldon	Orlann Divo	Alexandre (5) with Bass / Double Bass [Contra Baixo]"
Hyldon	Octavio Burnier	Bijou (7) with Bass Clarinet / Tenor Saxophone"
Hyldon	Octavio Burnier	Jamil Joanes with Vocals / Bass"
Hyldon	Marilia Barbosa	Jamil Joanes with Vocals / Bass"
Hyldon	Marina Lima	Jamil Joanes with Vocals / Bass"
Hyldon	Antonio Adolfo	Jamil Joanes with Vocals / Bass, Acoustic Guitar, Bass"
Hyldon	Sivuca	Jamil Joanes with Vocals / Electric Bass, Contrabass"
Hyldon	Elizeth Cardoso	Vidal (4) with Violin / Double Bass"
Hyldon	Burnier & Cartier	Alexandre (5) with Bass / Electric Bass, Bass"
Hyldon	Helio Matheus	Alexandre (5) with Bass / Bass"
Hyldon	Raul Seixas	Alexandre (5) with Bass / Bass"
Hyldon	Raul Seixas	Jamil Joanes with Vocals / Bass"
Hyldon	Maria Bethânia	Bijou (7) with Bass Clarinet / Tenor Saxophone"
Hyldon	Maria Bethânia	Jamil Joanes with Vocals / Bass"
Hyldon	Banda Black Rio	Jamil Joanes with Vocals / Electric Bass, Bass"
Hyldon	Antonio Carlos E Jocafi	Alexandre (5) with Bass / Bass"
Hyldon	José Roberto Bertrami	Alexandre (5) with Bass / Bass Guitar"
Hyldon	Projecto 3	Alexandre Malheiros with Sitar, Bass, Acoustic Guitar, Written-By, Guitar, Executive-Producer, Vocals, Harp / Bass"
Hyldon	Silvio Cesar	Bijou (7) with Bass Clarinet / Tenor Saxophone"
Hyldon	Silvio Cesar	Alexandre (5) with Bass / Bass"
Hyldon	Dom Mita	Jamil Joanes with Vocals / Bass"
Hyldon	Ithamara Koorax	Jamil Joanes with Vocals / Bass "
Hyldon	Leila Pinheiro	Jamil Joanes with Vocals / Bass"
Hyldon	Gal Costa	Jamil Joanes with Vocals / Bass"
Hyldon	Vitor Ramil	Jamil Joanes with Vocals / Bass"
Banda Do Mar	Los Hermanos (3)	Marcelo Camelo with Percussion, Bass, Vocals, Guitar, Acoustic Guitar / Electric Guitar, Vocals, Guitar, Vocals [Voz], Guitar [Guitarra], Other [Arranjos De Metais]"
Banda Do Mar	Maria Rita	Marcelo Camelo with Percussion, Bass, Vocals, Guitar, Acoustic Guitar / Written-By"
Nonato Y Su Conjunto	Roberto Silva	José Américo with Vibraphone / Bass"
O Quarteto	Gilberto Gil	Lanny Gordin with Guitar / Electric Guitar, Bass, Electric Guitar, Guitar, Bass"
Osmar Milito	Djavan	Luizão with Bass / Bass"
Osmar Milito	Elis Regina	Nenê with Percussion / Bass"
Osmar Milito	Elis Regina	Luizão with Bass / Bass"
Osmar Milito	Dóris Monteiro	Luizão with Bass / Bass Guitar"
Osmar Milito	Maria Bethânia	Luizão with Bass / Bass"
Osmar Milito	Jorge Mautner	Luizão with Bass / Bass"
Osmar Milito	Rildo Hora	Luizão with Bass / Bass"
Diogo Ferreira	Azymuth	Alex Malheiros with Electric Bass / Guitar, Violin, Vocals, Percussion, Bass, Acoustic Guitar, Guitar, Vocals, Percussion, Bass, Written-By, Bass [Rickenbacker, Vox & Eco], Acoustic Guitar, Guitar, Shaker, Vocals, Bass, Acoustic Guitar, Vocals"
Altamir Penha & Édison Penha	Syles E Seu Conjunto	Azeitona with Contrabass / Bass"
Roberto Menescal E Seu Conjunto	Os Catedráticos	Sergio Barroso with Double Bass / Contrabass"
Roberto Menescal E Seu Conjunto	A Turma Da Pilantragem	Sergio Barroso with Double Bass / Electric Bass"
Roberto Menescal E Seu Conjunto	Márcia	Sergio Barroso with Double Bass / Bass"
Roberto Menescal E Seu Conjunto	Sylvia Telles	Sergio Barroso with Double Bass / Bass"
Roberto Menescal E Seu Conjunto	Lúcio Alves	Sergio Barroso with Double Bass / Acoustic Bass"
Roberto Menescal E Seu Conjunto	Dom Salvador Trio	Sergio Barroso with Double Bass / Bass"
Roberto Menescal E Seu Conjunto	Helio Matheus	Sergio Barroso with Double Bass / Bass"
Roberto Menescal E Seu Conjunto	Baden Powell	Sergio Barroso with Double Bass / Bass"
Roberto Menescal E Seu Conjunto	Dom Mita	Sergio Barroso with Double Bass / Acoustic Bass"
Roberto Menescal E Seu Conjunto	Ithamara Koorax	Sergio Barroso with Double Bass / Acoustic Bass"
Roberto Menescal E Seu Conjunto	Gilberto Gil	Sergio Barroso with Double Bass / Electric Bass"
Roberto Menescal E Seu Conjunto	Eumir Deodato	Sergio Barroso with Double Bass / Contrabass"
Roberto Menescal E Seu Conjunto	Caetano Veloso	Sergio Barroso with Double Bass / Electric Bass, Bass"
Roberto Menescal E Seu Conjunto	João Nogueira	Sergio Barroso with Double Bass / Bass"
João Donato	Egberto Gismonti	Novelli with Bass / Lyrics By, Written-By"
João Donato	Roberto Menescal	Adriano Giffoni with Electric Bass / Bass"
João Donato	Os Catedráticos	Aurino Ferreira with Tenor Saxophone, Bass Clarinet / Baritone Saxophone"
João Donato	Octavio Burnier	Bijou (7) with Tenor Saxophone, Bass Clarinet / Tenor Saxophone"
João Donato	Pacifico Mascarenhas	Novelli with Bass / Electric Bass"
João Donato	Mário Castro Neves & Samba S.A.	Novelli with Bass / Acoustic Bass"
João Donato	Os Pilantrocratas	Luiz Carlos Batera with Percussion / Bass"
João Donato	A Turma Da Pilantragem	Bijou (7) with Tenor Saxophone, Bass Clarinet / Saxophone"
João Donato	Jovem Braza	Novelli with Bass / Bass "
João Donato	Danilo Caymmi	Novelli with Bass / Piano, Bass"
João Donato	Miucha	Novelli with Bass / Electric Bass, Acoustic Bass, Performer, Backing Vocals, Acoustic Bass"
João Donato	Nelson Angelo	Novelli with Bass / Electric Bass"
João Donato	Francis Hime	Wilson Das Neves with Drums / Bass, Drums"
João Donato	Francis Hime	Novelli with Bass / Bass"
João Donato	Hyldon	Bijou (7) with Tenor Saxophone, Bass Clarinet / Bass Clarinet"
João Donato	Maria Bethânia	Bijou (7) with Tenor Saxophone, Bass Clarinet / Tenor Saxophone"
João Donato	Baden Powell	Aurino Ferreira with Tenor Saxophone, Bass Clarinet / Baritone Saxophone"
João Donato	Taiguara	Novelli with Bass / Backing Vocals, Acoustic Bass"
João Donato	Silvio Cesar	Bijou (7) with Tenor Saxophone, Bass Clarinet / Tenor Saxophone"
João Donato	Marlene (9)	Novelli with Bass / Bass"
João Donato	Milton Nascimento	Novelli with Bass / Percussion, Bass, Organ, Bass, Vocals"
João Donato	Alaide Costa	Novelli with Bass / Bass, Remix, Backing Vocals, Bass, Backing Vocals"
João Donato	Eumir Deodato	Aurino Ferreira with Tenor Saxophone, Bass Clarinet / Baritone Saxophone"
João Donato	Gal Costa	Novelli with Bass / Bass"
João Donato	João Nogueira	Aurino Ferreira with Tenor Saxophone, Bass Clarinet / Saxophone"
Luiz Trevisan	Rita Geaquinto	Paulo Sodré with Arranged By, Recorded By / Bass"
Armandinho E O Trio Elétrico Dodô & Osmar	Jorge Ben	Dadi with Written-By / Bass"
Armandinho E O Trio Elétrico Dodô & Osmar	Moraes Moreira	Dadi with Written-By / Bass"
Armandinho E O Trio Elétrico Dodô & Osmar	Caetano Veloso	Dadi with Written-By / Electric Bass, Vocals"
Armandinho E O Trio Elétrico Dodô & Osmar	A Cor Do Som	Mú Carvalho with Written-By / Bass"
Ana Carolina	Fernanda Takai	John Ulhoa with Written-By / Arranged By, Guitar, Keyboards, Bass, Producer"
Ana Carolina	Egotrip (4)	Arthur Maia with Bass / Vocals, Bass, Keyboards"
Ana Carolina	Roberta Campos	Dunga with Bass, Producer / Bass"
Ana Carolina	Oswaldo Montenegro	Dunga with Bass, Producer / Bass"
Ana Carolina	Marina Lima	Nilo Romero with Tracking By [Play Back], Mixed By [Pro Tools], Technician [Loop], Producer / Bass"
Ana Carolina	Djavan	Arthur Maia with Bass / Bass"
Ana Carolina	Arnaldo Baptista	Liminha with Producer / Bass"
Ana Carolina	Lúdica Música!	Dunga with Bass, Producer / Bass"
Ana Carolina	Yana Purim	Arthur Maia with Bass / Electric Bass"
Ana Carolina	Orlando Morais	Arthur Maia with Bass / Bass"
Ana Carolina	Kid Abelha	Nilo Romero with Tracking By [Play Back], Mixed By [Pro Tools], Technician [Loop], Producer / Producer, Bass, Vocals"
Ana Carolina	Adriana Calcanhotto	Kassin with Producer / Synthesizer, Electric Piano, Mixed By, Bass, Acoustic Guitar"
Ana Carolina	Zélia Duncan	Arthur Maia with Bass / Bass"
Ana Carolina	Marcelo Jeneci	Kassin with Producer / Bass, Producer"
Ana Carolina	Daúde	Arthur Maia with Bass / Bass Guitar"
